date,feed_gas,condensate,wpnb_gas,wpnb_oil,planned_shutdown,unplanned_shutdown,anomaly
2021-05-16,1364.8353893598005,3392,1381.62,5886.01,1,0,True
2021-05-17,1364.8353893598005,3273,1381.62,5886.01,1,0,True
2021-05-18,1364.8353893598005,3321,1381.62,5886.01,1,0,True
2021-05-19,1364.8353893598005,3313,1381.62,5886.01,1,0,True
2021-05-20,1364.8353893598005,3487,1381.62,5886.01,1,0,True
2021-05-21,1364.8353893598005,3215,1381.62,5886.01,1,0,True
2021-05-22,1364.8353893598005,2980,1381.62,5886.01,1,0,True
2021-05-23,1078.75,3592,1381.62,5886.01,1,1,False
2021-05-24,1348.26,5854,1381.62,5886.01,1,1,False
2021-05-25,1401.5,6056,1381.62,5886.01,1,1,False
2021-05-26,1418.54,6142,1381.62,5886.01,1,1,False
2021-05-27,1391.49,6026,1381.62,5886.01,1,1,False
2021-05-28,1414.43,6124,1381.62,5886.01,1,1,False
2021-05-29,1407.13,6130,1381.62,5886.01,1,1,False
2021-05-30,1413.18,6194,1381.62,5886.01,1,1,False
2021-05-31,1422.76,6145,1381.62,5886.01,1,1,False
2021-06-01,1418.1,6124,1412.92,6019.35,1,1,False
2021-06-02,1449.66,6260,1412.92,6019.35,1,1,False
2021-06-03,1426.49,6159,1412.92,6019.35,1,1,False
2021-06-04,1437.46,6254,1412.92,6019.35,1,1,False
2021-06-05,1422.93,6227,1412.92,6019.35,1,1,False
2021-06-06,1427.8,6226,1412.92,6019.35,1,1,False
2021-06-07,1412.97,6223,1412.92,6019.35,1,1,False
2021-06-08,1435.63,6245,1412.92,6019.35,1,1,False
2021-06-09,1442.06,6215,1412.92,6019.35,1,1,False
2021-06-10,1385.85,5989,1412.92,6019.35,1,1,False
2021-06-11,1408.51,6033,1412.92,6019.35,1,1,False
2021-06-12,1405.69,6059,1412.92,6019.35,1,1,False
2021-06-13,1427.35,6064,1412.92,6019.35,1,1,False
2021-06-14,1454.58,6164,1412.92,6019.35,1,1,False
2021-06-15,1453.82,6178,1412.92,6019.35,1,1,False
2021-06-16,1447.59,6152,1412.92,6019.35,1,1,False
2021-06-17,1408.28,6039,1412.92,6019.35,1,1,False
2021-06-18,1449.75,6081,1412.92,6019.35,1,1,False
2021-06-19,1418.89,6030,1412.92,6019.35,1,1,False
2021-06-20,1405.37,5930,1412.92,6019.35,1,1,False
2021-06-21,1399.11,5905,1412.92,6019.35,1,1,False
2021-06-22,1445.38,6109,1412.92,6019.35,1,1,False
2021-06-23,1377.67,5815,1412.92,6019.35,1,1,False
2021-06-24,1405.13,5938,1412.92,6019.35,1,1,False
2021-06-25,1420.61,6008,1412.92,6019.35,1,1,False
2021-06-26,1437.56,6088,1412.92,6019.35,1,1,False
2021-06-27,1424.98,6012,1412.92,6019.35,1,1,False
2021-06-28,1423.67,6008,1412.92,6019.35,1,1,False
2021-06-29,1446.71,6113,1412.92,6019.35,1,1,False
2021-06-30,1431.12,6051,1412.92,6019.35,1,1,False
2021-07-01,1409.86,5954,1423.07,6062.62,1,1,False
2021-07-02,1424.04,6008,1423.07,6062.62,1,1,False
2021-07-03,1425.05,5998,1423.07,6062.62,1,1,False
2021-07-04,1432.14,6057,1423.07,6062.62,1,1,False
2021-07-05,1438.93,6086,1423.07,6062.62,1,1,False
2021-07-06,1435.92,5957,1423.07,6062.62,1,1,False
2021-07-07,1403.2,5919,1423.07,6062.62,1,1,False
2021-07-08,1413.17,5950,1423.07,6062.62,1,1,False
2021-07-09,1415.78,5862,1423.07,6062.62,1,1,False
2021-07-10,1395.74,5776,1423.07,6062.62,1,1,False
2021-07-11,1377.92,5700,1423.07,6062.62,1,1,False
2021-07-12,1389.05,5754,1423.07,6062.62,1,1,False
2021-07-13,1388.32,5743,1423.07,6062.62,1,1,False
2021-07-14,1417.62,5869,1423.07,6062.62,1,1,False
2021-07-15,1425.46,5986,1423.07,6062.62,1,1,False
2021-07-16,1437.0,6030,1423.07,6062.62,1,1,False
2021-07-17,1398.82,5861,1423.07,6062.62,1,1,False
2021-07-18,1442.38,6039,1423.07,6062.62,1,1,False
2021-07-19,1440.61,6041,1423.07,6062.62,1,1,False
2021-07-20,1411.14,5908,1423.07,6062.62,1,1,False
2021-07-21,1425.84,5973,1423.07,6062.62,1,1,False
2021-07-22,1427.55,5968,1423.07,6062.62,1,1,False
2021-07-23,1417.17,5925,1423.07,6062.62,1,1,False
2021-07-24,1437.78,6000,1423.07,6062.62,1,1,False
2021-07-25,1424.78,5930,1423.07,6062.62,1,1,False
2021-07-26,1412.09,5881,1423.07,6062.62,1,1,False
2021-07-27,1404.95,5845,1423.07,6062.62,1,1,False
2021-07-28,1394.03,5791,1423.07,6062.62,1,1,False
2021-07-29,1404.57,5831,1423.07,6062.62,1,1,False
2021-07-30,1408.36,5850,1423.07,6062.62,1,1,False
2021-07-31,1415.7,5880,1423.07,6062.62,1,1,False
2021-08-01,1404.74,5836,1421.69,6056.73,1,1,False
2021-08-02,1419.11,5893,1421.69,6056.73,1,1,False
2021-08-03,1437.71,5966,1421.69,6056.73,1,1,False
2021-08-04,1449.04,5941,1421.69,6056.73,1,1,False
2021-08-05,1437.73,5967,1421.69,6056.73,1,1,False
2021-08-06,1405.13,5831,1421.69,6056.73,1,1,False
2021-08-07,1412.58,5862,1421.69,6056.73,1,1,False
2021-08-08,1425.6,5844,1421.69,6056.73,1,1,False
2021-08-09,1407.47,5841,1421.69,6056.73,1,1,False
2021-08-10,1371.54,5749,1421.69,6056.73,1,1,False
2021-08-11,1419.1,5889,1421.69,6056.73,1,1,False
2021-08-12,1409.02,5874,1421.69,6056.73,1,1,False
2021-08-13,1402.5,5873,1421.69,6056.73,1,1,False
2021-08-14,1428.34,5895,1421.69,6056.73,1,1,False
2021-08-15,1434.72,5912,1421.69,6056.73,1,1,False
2021-08-16,1406.45,5841,1421.69,6056.73,1,1,False
2021-08-17,1427.78,5876,1421.69,6056.73,1,1,False
2021-08-18,1421.55,5868,1421.69,6056.73,1,1,False
2021-08-19,1365.3,5721,1421.69,6056.73,1,1,False
2021-08-20,1436.94,5957,1421.69,6056.73,1,1,False
2021-08-21,1416.08,5919,1421.69,6056.73,1,1,False
2021-08-22,1401.15,5866,1421.69,6056.73,1,1,False
2021-08-23,1401.87,5918,1421.69,6056.73,1,1,False
2021-08-24,1420.11,5920,1421.69,6056.73,1,1,False
2021-08-25,1391.16,5870,1421.69,6056.73,1,1,False
2021-08-26,1328.68,5663,1421.69,6056.73,1,1,False
2021-08-27,1420.79,5910,1421.69,6056.73,1,1,False
2021-08-28,1418.51,5927,1421.69,6056.73,1,1,False
2021-08-29,1391.15,5805,1421.69,6056.73,1,1,False
2021-08-30,1421.59,5856,1421.69,6056.73,1,1,False
2021-08-31,1438.13,5976,1421.69,6056.73,1,1,False
2021-09-01,1424.59,5846,1419.83,6048.78,1,1,False
2021-09-02,1366.49,5670,1419.83,6048.78,1,1,False
2021-09-03,1431.44,5861,1419.83,6048.78,1,1,False
2021-09-04,1362.0050239984705,3611,1419.83,6048.78,1,0,True
2021-09-05,1362.0050239984705,3272,1419.83,6048.78,1,0,True
2021-09-06,1025.74,3335,1419.83,6048.78,1,1,False
2021-09-07,1063.82,3390,1419.83,6048.78,1,1,False
2021-09-08,1035.91,3350,1419.83,6048.78,1,1,False
2021-09-09,1362.0050239984705,3085,1419.83,6048.78,1,0,True
2021-09-10,1362.0050239984705,2862,1419.83,6048.78,1,0,True
2021-09-11,1362.0050239984705,2875,1419.83,6048.78,1,0,True
2021-09-12,1362.0050239984705,2886,1419.83,6048.78,1,0,True
2021-09-13,1129.76,4617,1419.83,6048.78,1,1,False
2021-09-14,1297.83,5131,1419.83,6048.78,1,1,False
2021-09-15,1330.91,5147,1419.83,6048.78,1,1,False
2021-09-16,1355.7,5235,1419.83,6048.78,1,1,False
2021-09-17,1338.23,5062,1419.83,6048.78,1,1,False
2021-09-18,1346.51,5092,1419.83,6048.78,1,1,False
2021-09-19,1332.28,5014,1419.83,6048.78,1,1,False
2021-09-20,1310.0,5024,1419.83,6048.78,1,1,False
2021-09-21,1336.35,5428,1419.83,6048.78,1,1,False
2021-09-22,1334.06,5380,1419.83,6048.78,1,1,False
2021-09-23,1310.09,5340,1419.83,6048.78,1,1,False
2021-09-24,1344.91,6295,1419.83,6048.78,1,1,False
2021-09-25,1339.36,5906,1419.83,6048.78,1,1,False
2021-09-26,1345.89,5928,1419.83,6048.78,1,1,False
2021-09-27,1342.28,5895,1419.83,6048.78,1,1,False
2021-09-28,1329.77,5911,1419.83,6048.78,1,1,False
2021-09-29,1342.3,5926,1419.83,6048.78,1,1,False
2021-09-30,1319.68,5990,1419.83,6048.78,1,1,False
2021-10-01,1335.15,5995,845.2,3600.74,1,1,False
2021-10-02,1353.6903289408788,4163,845.2,3600.74,1,0,True
2021-10-03,1353.6903289408788,3357,845.2,3600.74,1,0,True
2021-10-04,1353.6903289408788,3364,845.2,3600.74,1,0,True
2021-10-05,1353.6903289408788,3390,845.2,3600.74,1,0,True
2021-10-06,1353.6903289408788,3531,845.2,3600.74,1,0,True
2021-10-07,1353.6903289408788,3587,845.2,3600.74,1,0,True
2021-10-08,1353.6903289408788,3453,845.2,3600.74,1,0,True
2021-10-09,1353.6903289408788,4947,845.2,3600.74,1,0,True
2021-10-10,1297.55,3959,845.2,3600.74,1,1,False
2021-10-11,1350.65,5866,845.2,3600.74,1,1,False
2021-10-12,1362.83,5912,845.2,3600.74,1,1,False
2021-10-13,1367.7,6038,845.2,3600.74,1,1,False
2021-10-14,1384.97,6298,845.2,3600.74,1,1,False
2021-10-15,1353.29,6164,845.2,3600.74,1,1,False
2021-10-16,1310.59,5705,845.2,3600.74,1,1,False
2021-10-17,1444.36,6462,845.2,3600.74,1,1,False
2021-10-18,1332.5,5648,845.2,3600.74,1,1,False
2021-10-19,1401.22,6075,845.2,3600.74,1,1,False
2021-10-20,1389.61,6194,845.2,3600.74,1,1,False
2021-10-21,1427.25,6446,845.2,3600.74,1,1,False
2021-10-22,1446.0,6331,845.2,3600.74,1,1,False
2021-10-23,1382.7,6225,845.2,3600.74,1,1,False
2021-10-24,1421.84,6376,845.2,3600.74,1,1,False
2021-10-25,1419.48,6360,845.2,3600.74,1,1,False
2021-10-26,1397.2,4983,845.2,3600.74,1,1,False
2021-10-27,1400.84,6387,845.2,3600.74,1,1,False
2021-10-28,1395.87,6330,845.2,3600.74,1,1,False
2021-10-29,1353.6903289408788,5112,845.2,3600.74,1,0,True
2021-10-30,1353.6903289408788,4560,845.2,3600.74,1,0,True
2021-10-31,1365.12,6306,845.2,3600.74,1,1,False
2021-11-01,1405.57,6131,1133.46,4828.78,1,1,False
2021-11-02,1339.11,5877,1133.46,4828.78,1,1,False
2021-11-03,1359.52,5839,1133.46,4828.78,1,1,False
2021-11-04,1430.33,6319,1133.46,4828.78,1,1,False
2021-11-05,1369.68,5745,1133.46,4828.78,1,1,False
2021-11-06,1396.98,6253,1133.46,4828.78,1,1,False
2021-11-07,1387.75,5863,1133.46,4828.78,1,1,False
2021-11-08,1338.64,5791,1133.46,4828.78,1,1,False
2021-11-09,1361.34,5561,1133.46,4828.78,1,1,False
2021-11-10,1439.66,6205,1133.46,4828.78,1,1,False
2021-11-11,1440.48,4749,1133.46,4828.78,1,1,False
2021-11-12,1441.1,6330,1133.46,4828.78,1,1,False
2021-11-13,1422.92,6061,1133.46,4828.78,1,1,False
2021-11-14,1418.63,6259,1133.46,4828.78,1,1,False
2021-11-15,1418.45,6134,1133.46,4828.78,1,1,False
2021-11-16,1409.76,5870,1133.46,4828.78,1,1,False
2021-11-17,1407.14,6115,1133.46,4828.78,1,1,False
2021-11-18,1394.57,5911,1133.46,4828.78,1,1,False
2021-11-19,1368.48,5721,1133.46,4828.78,1,1,False
2021-11-20,1427.5,5841,1133.46,4828.78,1,1,False
2021-11-21,1380.28,5808,1133.46,4828.78,1,1,False
2021-11-22,1408.64,5948,1133.46,4828.78,1,1,False
2021-11-23,1358.38,5729,1133.46,4828.78,1,1,False
2021-11-24,1408.13,5854,1133.46,4828.78,1,1,False
2021-11-25,1348.43,5838,1133.46,4828.78,1,1,False
2021-11-26,1376.35,5830,1133.46,4828.78,1,1,False
2021-11-27,1375.83,4300,1133.46,4828.78,1,1,False
2021-11-28,1379.81,5855,1133.46,4828.78,1,1,False
2021-11-29,1378.04,5959,1133.46,4828.78,1,1,False
2021-11-30,1365.79,5950,1133.46,4828.78,1,1,False
2021-12-01,1424.02,5968,1346.09,5734.64,1,1,False
2021-12-02,1402.79,6047,1346.09,5734.64,1,1,False
2021-12-03,1436.91,6179,1346.09,5734.64,1,1,False
2021-12-04,1415.59,5777,1346.09,5734.64,1,1,False
2021-12-05,1409.2,5776,1346.09,5734.64,1,1,False
2021-12-06,1444.0,6155,1346.09,5734.64,1,1,False
2021-12-07,1381.12,6036,1346.09,5734.64,1,1,False
2021-12-08,1427.19,6099,1346.09,5734.64,1,1,False
2021-12-09,1332.99,5546,1346.09,5734.64,1,1,False
2021-12-10,1323.17,5163,1346.09,5734.64,1,1,False
2021-12-11,1293.07,5007,1346.09,5734.64,1,1,False
2021-12-12,1302.56,5389,1346.09,5734.64,1,1,False
2021-12-13,1393.13,5687,1346.09,5734.64,1,1,False
2021-12-14,1386.58,5728,1346.09,5734.64,1,1,False
2021-12-15,1390.19,5640,1346.09,5734.64,1,1,False
2021-12-16,1398.66,5878,1346.09,5734.64,1,1,False
2021-12-17,1404.93,6068,1346.09,5734.64,1,1,False
2021-12-18,1311.88,5730,1346.09,5734.64,1,1,False
2021-12-19,1382.11,6164,1346.09,5734.64,1,1,False
2021-12-20,1399.94,5396,1346.09,5734.64,1,1,False
2021-12-21,1329.21,5026,1346.09,5734.64,1,1,False
2021-12-22,1420.51,5998,1346.09,5734.64,1,1,False
2021-12-23,1403.78,6021,1346.09,5734.64,1,1,False
2021-12-24,1397.61,5739,1346.09,5734.64,1,1,False
2021-12-25,1379.96,5950,1346.09,5734.64,1,1,False
2021-12-26,1395.64,5982,1346.09,5734.64,1,1,False
2021-12-27,1308.06,5413,1346.09,5734.64,1,1,False
2021-12-28,1345.32,5783,1346.09,5734.64,1,1,False
2021-12-29,1394.15,5833,1346.09,5734.64,1,1,False
2021-12-30,1366.88,5886,1346.09,5734.64,1,1,False
2021-12-31,1418.89,5130,1346.09,5734.64,1,1,False
2022-01-01,1431.42,6031,1007.96,4243.6,1,1,False
2022-01-02,1430.1,5945,1007.96,4243.6,1,1,False
2022-01-03,1397.47,6037,1007.96,4243.6,1,1,False
2022-01-04,1319.03,5563,1007.96,4243.6,1,1,False
2022-01-05,1424.81,5918,1007.96,4243.6,1,1,False
2022-01-06,1372.22,5722,1007.96,4243.6,1,1,False
2022-01-07,1381.3,5696,1007.96,4243.6,1,1,False
2022-01-08,1386.66,5759,1007.96,4243.6,1,1,False
2022-01-09,1408.34,5885,1007.96,4243.6,1,1,False
2022-01-10,1376.48,5673,1007.96,4243.6,1,1,False
2022-01-11,1372.82,5657,1007.96,4243.6,1,1,False
2022-01-12,1307.99,5516,1007.96,4243.6,1,1,False
2022-01-13,1314.37,5817,1007.96,4243.6,1,1,False
2022-01-14,1342.38,6061,1007.96,4243.6,1,1,False
2022-01-15,1392.57,5989,1007.96,4243.6,1,1,False
2022-01-16,1431.28,6035,1007.96,4243.6,1,1,False
2022-01-17,1438.29,5926,1007.96,4243.6,1,1,False
2022-01-18,1397.39,6059,1007.96,4243.6,1,1,False
2022-01-19,1402.34,5926,1007.96,4243.6,1,1,False
2022-01-20,1410.65,5218,1007.96,4243.6,1,1,False
2022-01-21,1291.36,5531,1007.96,4243.6,1,1,False
2022-01-22,1459.74,6069,1007.96,4243.6,1,1,False
2022-01-23,1105.37,4370,1007.96,4243.6,0,1,False
2022-01-24,735.72,2750,1007.96,4243.6,0,1,False
2022-01-25,719.46,2828,1007.96,4243.6,0,1,False
2022-01-26,688.45,2828,1007.96,4243.6,0,1,False
2022-01-27,687.34,2733,1007.96,4243.6,0,1,False
2022-01-28,731.45,2829,1007.96,4243.6,0,1,False
2022-01-29,699.49,2867,1007.96,4243.6,0,1,False
2022-01-30,712.14,3303,1007.96,4243.6,0,1,False
2022-01-31,700.01,2939,1007.96,4243.6,0,1,False
2022-02-01,711.09,2977,933.68,3930.87,0,1,False
2022-02-02,682.52,2861,933.68,3930.87,0,1,False
2022-02-03,676.51,2829,933.68,3930.87,0,1,False
2022-02-04,681.13,2837,933.68,3930.87,0,1,False
2022-02-05,674.04,2907,933.68,3930.87,0,1,False
2022-02-06,707.55,2965,933.68,3930.87,0,1,False
2022-02-07,710.56,2852,933.68,3930.87,0,1,False
2022-02-08,697.8,2984,933.68,3930.87,0,1,False
2022-02-09,698.62,2928,933.68,3930.87,0,1,False
2022-02-10,711.62,2955,933.68,3930.87,0,1,False
2022-02-11,720.66,2789,933.68,3930.87,0,1,False
2022-02-12,694.92,2883,933.68,3930.87,0,1,False
2022-02-13,712.89,3057,933.68,3930.87,0,1,False
2022-02-14,719.05,3049,933.68,3930.87,0,1,False
2022-02-15,707.68,2893,933.68,3930.87,0,1,False
2022-02-16,706.24,3033,933.68,3930.87,0,1,False
2022-02-17,694.31,2978,933.68,3930.87,0,1,False
2022-02-18,711.46,3098,933.68,3930.87,0,1,False
2022-02-19,727.72,3028,933.68,3930.87,0,1,False
2022-02-20,778.93,3120,933.68,3930.87,0,1,False
2022-02-21,778.85,2961,933.68,3930.87,0,1,False
2022-02-22,774.33,2962,933.68,3930.87,0,1,False
2022-02-23,758.88,2919,933.68,3930.87,0,1,False
2022-02-24,1377.266197107265,1899,933.68,3930.87,1,0,True
2022-02-25,1377.266197107265,2972,933.68,3930.87,1,0,True
2022-02-26,1377.266197107265,4188,933.68,3930.87,1,0,True
2022-02-27,1224.46,4828,933.68,3930.87,1,1,False
2022-02-28,1376.85,5506,933.68,3930.87,1,1,False
2022-03-01,1357.55,5627,1337.4,5630.58,1,1,False
2022-03-02,1347.32,5478,1337.4,5630.58,1,1,False
2022-03-03,1350.33,5800,1337.4,5630.58,1,1,False
2022-03-04,1240.91,5389,1337.4,5630.58,1,1,False
2022-03-05,1325.8,5721,1337.4,5630.58,1,1,False
2022-03-06,1408.9,5832,1337.4,5630.58,1,1,False
2022-03-07,1414.3,6012,1337.4,5630.58,1,1,False
2022-03-08,1354.11,5711,1337.4,5630.58,1,1,False
2022-03-09,1406.88,5688,1337.4,5630.58,1,1,False
2022-03-10,1326.7914573812373,5475,1337.4,5630.58,1,0,True
2022-03-11,1326.7914573812373,2031,1337.4,5630.58,1,0,True
2022-03-12,1326.7914573812373,3354,1337.4,5630.58,1,0,True
2022-03-13,1192.08,4978,1337.4,5630.58,1,1,False
2022-03-14,1368.72,5769,1337.4,5630.58,1,1,False
2022-03-15,1355.78,5577,1337.4,5630.58,1,1,False
2022-03-16,1352.04,5768,1337.4,5630.58,1,1,False
2022-03-17,1366.89,5648,1337.4,5630.58,1,1,False
2022-03-18,1437.18,6071,1337.4,5630.58,1,1,False
2022-03-19,1379.37,5807,1337.4,5630.58,1,1,False
2022-03-20,1430.12,5719,1337.4,5630.58,1,1,False
2022-03-21,1326.7914573812373,3024,1337.4,5630.58,1,0,True
2022-03-22,1326.7914573812373,4197,1337.4,5630.58,1,0,True
2022-03-23,1373.45,5649,1337.4,5630.58,1,1,False
2022-03-24,1448.24,5888,1337.4,5630.58,1,1,False
2022-03-25,1384.7,5776,1337.4,5630.58,1,1,False
2022-03-26,1357.04,5610,1337.4,5630.58,1,1,False
2022-03-27,1353.41,5635,1337.4,5630.58,1,1,False
2022-03-28,1357.04,5491,1337.4,5630.58,1,1,False
2022-03-29,1361.57,5499,1337.4,5630.58,1,1,False
2022-03-30,1370.59,5737,1337.4,5630.58,1,1,False
2022-03-31,1432.73,5187,1337.4,5630.58,1,1,False
2022-04-01,1415.64,5959,1324.56,5576.53,1,1,False
2022-04-02,1425.49,5899,1324.56,5576.53,1,1,False
2022-04-03,1398.16,6117,1324.56,5576.53,1,1,False
2022-04-04,1401.05,5982,1324.56,5576.53,1,1,False
2022-04-05,1413.39,5830,1324.56,5576.53,1,1,False
2022-04-06,1387.37,5603,1324.56,5576.53,1,1,False
2022-04-07,1410.88,5819,1324.56,5576.53,1,1,False
2022-04-08,1442.37,5999,1324.56,5576.53,1,1,False
2022-04-09,1448.13,5957,1324.56,5576.53,1,1,False
2022-04-10,1406.14,6258,1324.56,5576.53,1,1,False
2022-04-11,1474.29,6092,1324.56,5576.53,1,1,False
2022-04-12,1435.96,6062,1324.56,5576.53,1,1,False
2022-04-13,1393.03,6022,1324.56,5576.53,1,1,False
2022-04-14,1389.59,6005,1324.56,5576.53,1,1,False
2022-04-15,1393.07,5838,1324.56,5576.53,1,1,False
2022-04-16,1346.15,5681,1324.56,5576.53,1,1,False
2022-04-17,1325.3111364416034,4787,1324.56,5576.53,1,0,True
2022-04-18,1325.3111364416034,3056,1324.56,5576.53,1,0,True
2022-04-19,1325.3111364416034,1875,1324.56,5576.53,1,0,True
2022-04-20,1325.3111364416034,2861,1324.56,5576.53,1,0,True
2022-04-21,1325.3111364416034,2908,1324.56,5576.53,1,0,True
2022-04-22,1325.3111364416034,3153,1324.56,5576.53,1,0,True
2022-04-23,1325.3111364416034,2900,1324.56,5576.53,1,0,True
2022-04-24,1325.3111364416034,3026,1324.56,5576.53,1,0,True
2022-04-25,1325.3111364416034,2782,1324.56,5576.53,1,0,True
2022-04-26,1325.3111364416034,2908,1324.56,5576.53,1,0,True
2022-04-27,1325.3111364416034,3003,1324.56,5576.53,1,0,True
2022-04-28,1325.3111364416034,4203,1324.56,5576.53,1,0,True
2022-04-29,1384.16,5791,1324.56,5576.53,1,1,False
2022-04-30,1378.15,5703,1324.56,5576.53,1,1,False
2022-05-01,1353.2,5667,1362.66,5736.92,1,1,False
2022-05-02,1377.18,5776,1362.66,5736.92,1,1,False
2022-05-03,1309.05,5611,1362.66,5736.92,1,1,False
2022-05-04,1317.03,5578,1362.66,5736.92,1,1,False
2022-05-05,1367.26,5824,1362.66,5736.92,1,1,False
2022-05-06,1362.83,5839,1362.66,5736.92,1,1,False
2022-05-07,1345.8,5822,1362.66,5736.92,1,1,False
2022-05-08,1281.92,5404,1362.66,5736.92,1,1,False
2022-05-09,1365.75,5909,1362.66,5736.92,1,1,False
2022-05-10,1385.58,5705,1362.66,5736.92,1,1,False
2022-05-11,1359.53,5593,1362.66,5736.92,1,1,False
2022-05-12,1334.82,5482,1362.66,5736.92,1,1,False
2022-05-13,1302.38,5014,1362.66,5736.92,1,1,False
2022-05-14,1409.44,5887,1362.66,5736.92,1,1,False
2022-05-15,1389.53,5768,1362.66,5736.92,1,1,False
2022-05-16,1326.05,5695,1362.66,5736.92,1,1,False
2022-05-17,1322.1,5522,1362.66,5736.92,1,1,False
2022-05-18,1390.32,5917,1362.66,5736.92,1,1,False
2022-05-19,1364.62,5838,1362.66,5736.92,1,1,False
2022-05-20,1374.88,5944,1362.66,5736.92,1,1,False
2022-05-21,1400.41,5966,1362.66,5736.92,1,1,False
2022-05-22,1414.27,5927,1362.66,5736.92,1,1,False
2022-05-23,1367.37,5684,1362.66,5736.92,1,1,False
2022-05-24,1432.54,5941,1362.66,5736.92,1,1,False
2022-05-25,1403.41,5568,1362.66,5736.92,1,1,False
2022-05-26,1384.23,5558,1362.66,5736.92,1,1,False
2022-05-27,1350.46,5420,1362.66,5736.92,1,1,False
2022-05-28,1384.95,5547,1362.66,5736.92,1,1,False
2022-05-29,1395.05,5667,1362.66,5736.92,1,1,False
2022-05-30,1406.9,5629,1362.66,5736.92,1,1,False
2022-05-31,1363.8,5883,1362.66,5736.92,1,1,False
2022-06-01,1296.62,5405,1401.55,5900.68,1,1,False
2022-06-02,1330.77,5611,1401.55,5900.68,1,1,False
2022-06-03,1330.6,5673,1401.55,5900.68,1,1,False
2022-06-04,1437.27,6108,1401.55,5900.68,1,1,False
2022-06-05,1465.09,6191,1401.55,5900.68,1,1,False
2022-06-06,1418.88,5995,1401.55,5900.68,1,1,False
2022-06-07,1323.213387222326,3321,1401.55,5900.68,1,0,True
2022-06-08,1323.213387222326,3209,1401.55,5900.68,1,0,True
2022-06-09,1323.213387222326,2977,1401.55,5900.68,1,0,True
2022-06-10,1323.213387222326,2965,1401.55,5900.68,1,0,True
2022-06-11,1323.213387222326,2918,1401.55,5900.68,1,0,True
2022-06-12,1323.213387222326,3902,1401.55,5900.68,1,0,True
2022-06-13,1351.64,5446,1401.55,5900.68,1,1,False
2022-06-14,1388.32,5732,1401.55,5900.68,1,1,False
2022-06-15,1346.04,5525,1401.55,5900.68,1,1,False
2022-06-16,1387.18,5937,1401.55,5900.68,1,1,False
2022-06-17,1402.94,5803,1401.55,5900.68,1,1,False
2022-06-18,1402.49,6059,1401.55,5900.68,1,1,False
2022-06-19,1417.59,5955,1401.55,5900.68,1,1,False
2022-06-20,1443.93,5924,1401.55,5900.68,1,1,False
2022-06-21,1444.2,5956,1401.55,5900.68,1,1,False
2022-06-22,1396.68,6003,1401.55,5900.68,1,1,False
2022-06-23,1411.4,5932,1401.55,5900.68,1,1,False
2022-06-24,1447.68,5828,1401.55,5900.68,1,1,False
2022-06-25,1414.94,5829,1401.55,5900.68,1,1,False
2022-06-26,1403.82,5838,1401.55,5900.68,1,1,False
2022-06-27,1475.32,6086,1401.55,5900.68,1,1,False
2022-06-28,1438.18,6005,1401.55,5900.68,1,1,False
2022-06-29,1380.72,5906,1401.55,5900.68,1,1,False
2022-06-30,1331.79,5622,1401.55,5900.68,1,1,False
2022-07-01,1408.53,5885,1403.07,5907.06,1,1,False
2022-07-02,1416.1,5859,1403.07,5907.06,1,1,False
2022-07-03,1463.21,6056,1403.07,5907.06,1,1,False
2022-07-04,1467.52,6089,1403.07,5907.06,1,1,False
2022-07-05,1438.9,5970,1403.07,5907.06,1,1,False
2022-07-06,1454.46,6036,1403.07,5907.06,1,1,False
2022-07-07,1458.99,6054,1403.07,5907.06,1,1,False
2022-07-08,1449.67,6016,1403.07,5907.06,1,1,False
2022-07-09,1270.04,5130,1403.07,5907.06,1,1,False
2022-07-10,1390.48,5401,1403.07,5907.06,1,1,False
2022-07-11,1421.77,5802,1403.07,5907.06,1,1,False
2022-07-12,1449.7,5987,1403.07,5907.06,1,1,False
2022-07-13,1451.99,5948,1403.07,5907.06,1,1,False
2022-07-14,1451.84,5973,1403.07,5907.06,1,1,False
2022-07-15,1437.47,5942,1403.07,5907.06,1,1,False
2022-07-16,1433.23,5927,1403.07,5907.06,1,1,False
2022-07-17,1458.73,5952,1403.07,5907.06,1,1,False
2022-07-18,1441.13,5519,1403.07,5907.06,1,1,False
2022-07-19,1451.73,5523,1403.07,5907.06,1,1,False
2022-07-20,1446.98,5525,1403.07,5907.06,1,1,False
2022-07-21,1416.95,5343,1403.07,5907.06,1,1,False
2022-07-22,1448.39,5664,1403.07,5907.06,1,1,False
2022-07-23,1446.47,5426,1403.07,5907.06,1,1,False
2022-07-24,1456.88,5864,1403.07,5907.06,1,1,False
2022-07-25,1434.43,5842,1403.07,5907.06,1,1,False
2022-07-26,1447.26,6027,1403.07,5907.06,1,1,False
2022-07-27,1473.4,6252,1403.07,5907.06,1,1,False
2022-07-28,1444.73,5913,1403.07,5907.06,1,1,False
2022-07-29,1461.63,6108,1403.07,5907.06,1,1,False
2022-07-30,1409.74,5982,1403.07,5907.06,1,1,False
2022-07-31,1415.5,5818,1403.07,5907.06,1,1,False
2022-08-01,1433.88,5756,1649.65,6895.0,1,1,False
2022-08-02,1448.26,6058,1649.65,6895.0,1,1,False
2022-08-03,1417.4,5787,1649.65,6895.0,1,1,False
2022-08-04,1448.04,6017,1649.65,6895.0,1,1,False
